Drugbank id	Weight (Da)
DB09200	397.45
DB09201	333.45
DB09202	216.284
DB09203	167.205
DB09204	371.53
DB09205	279.38
DB09206	435.481
DB09207	399.333
DB09208	34192.8533
DB09209	398.4953
DB09210	142.1558
DB09211	380.525
DB09212	246.3016
DB09213	206.2808
DB09214	254.2806
DB09215	357.34
DB09216	261.704
DB09217	336.4
DB09218	262.69
DB09219	333.343
DB09220	211.177
DB09221	289.6
DB09222	-1
DB09223	367.512
DB09224	263.356
DB09225	331.86
DB09226	450.36
DB09227	491.544
DB09228	67000.0
DB09229	388.376
DB09230	582.657
DB09231	505.571
DB09232	492.528
DB09234	371.393
DB09235	631.666
DB09236	455.551
DB09237	408.88
DB09238	610.711
DB09239	609.723
DB09240	490.553
DB09241	319.85
DB09242	241.677
DB09243	153.145
DB09244	226.323
DB09245	207.229
DB09246	240.306
DB09247	242.7
DB09248	136.198
DB09249	144.262
DB09250	150.225
DB09251	166.224
DB09252	206.289
DB09253	208.261
DB09254	206.201
DB09255	-1
DB09256	200.169
DB09257	145.54
DB09258	-1
DB09259	-1
DB09260	-1
DB09261	-1
DB09262	319.408
DB09263	-1
DB09264	-1
DB09265	4909.5
DB09266	-1
DB09267	513.49
DB09268	437.44
DB09269	136.1479
DB09270	863.3435
DB09271	358.457
DB09272	569.662
DB09273	266.257
DB09274	384.425
DB09275	780.654
DB09276	368.09
DB09277	138.62
DB09278	12.011
DB09279	501.65
DB09280	452.414
DB09281	260.857
DB09282	242.235
DB09283	205.265
DB09284	260.341
DB09285	395.382
DB09286	375.488
DB09287	-1
DB09288	264.325
DB09289	436.952
DB09290	279.343
DB09291	500.485
DB09292	411.498
DB09293	130.9067
DB09295	414.34
DB09296	894.127
DB09297	765.89
DB09298	482.441
DB09299	476.474
DB09300	360.473
DB09301	-1
DB09302	146000.0
DB09303	141800.0
DB09304	261.368
DB09305	253.349
DB09307	-1
DB09308	845.0088
DB09309	785.969
DB09310	-1
DB09311	-1
DB09312	-1
DB09313	1268.886
DB09314	169.968
DB09315	132.9059
DB09317	-1
DB09318	-1
DB09319	494.56
DB09320	570.71
DB09321	81.408
DB09322	161.472
DB09324	233.242
DB09325	41.9882
DB09326	16.03
DB09327	312.257
DB09328	-1
DB09329	284.0
DB09330	499.619
DB09331	-1
DB09332	422.084
DB09333	597.961
DB09334	-1
DB09335	558.518
DB09336	-1
DB09337	-1
DB09338	483.87
DB09340	641.026
DB09341	-1
DB09342	294.395
DB09343	242.662
DB09344	-1
DB09345	293.407
DB09346	627.943
DB09347	556.864
DB09348	72.063
DB09351	307.434
DB09352	151.2056
DB09353	256.52
DB09357	205.2515
DB09363	-1
DB09366	447.011
DB09369	-1
DB09371	298.426
DB09374	753.99
DB09375	-1
DB09378	378.44
DB09381	-1
DB09383	372.461
DB09389	312.453
DB09393	-1
DB09394	97.9952
DB09395	82.0338
DB09397	355.39
DB09398	18.0015
DB09400	192.071
DB09401	146.1412
DB09403	613.96
DB09407	95.211
DB09409	214.453
DB09413	136.0855
DB09414	174.1759
DB09418	138.549
DB09420	122.9061
DB09421	362.3837
DB09422	-1
DB09425	501.23
DB09443	80.9166
DB09449	119.977
DB09456	-1
DB09459	150.0868
DB09460	105.9884
DB09462	92.0938
DB09472	142.042
DB09477	348.3936
DB09479	81.9177
DB09480	299.189
DB09481	84.314
DB09483	128.1683
DB09484	143.949
DB09487	1626.242
DB09488	348.4382
DB09496	290.3972
DB09498	159.81
DB09499	114.144
DB09501	264.997
DB09502	181.15
DB09507	-1
DB09508	-1
DB09510	61.048
DB09511	-1
DB09513	62.048
DB09516	124.1372
DB09517	2089.309
DB09526	110.1106
DB09527	-1
DB09532	3039.44
DB09535	-1
DB09536	79.865
DB09539	-1
DB09543	152.1473
DB09546	640.26
DB09551	-1
DB09552	511.818
DB09555	390.86
DB09559	-1
DB09561	216.036
DB09564	6103.97
DB09568	-1
DB09570	361.03
DB09571	149.237
DB10062	-1
DB10076	-1
DB10276	-1
DB10283	-1
DB10317	-1
DB10318	-1
DB10342	-1
DB10343	-1
DB10349	-1
DB10351	-1
DB10353	-1
DB10365	-1
DB10366	-1
DB10370	-1
DB10379	-1
DB10389	-1
DB10394	-1
DB10395	-1
DB10400	-1
DB10401	-1
DB10403	-1
DB10404	-1
DB10489	-1
DB10494	-1
DB10532	-1
DB10583	-1
DB10584	-1
DB10600	-1
DB10675	-1
DB10676	-1
DB10713	-1
DB10714	-1
DB10715	-1
DB10716	-1
DB10717	-1
DB10719	-1
DB10769	-1
DB10770	-1
DB10772	-1
DB10794	-1
DB10803	-1
DB10804	-1
DB10805	-1
DB10836	-1
DB10879	-1
DB10949	-1
DB10962	-1
DB10963	-1
DB10964	-1
DB10966	-1
DB10982	-1
DB10989	-1
DB10990	-1
DB11003	-1
DB11038	-1
DB11040	-1
DB11041	-1
DB11044	-1
DB11050	-1
DB11051	-1
DB11057	-1
DB11059	-1
DB11064	-1
DB11065	57086.0
DB11066	-1
DB11068	144.97
DB11071	214.2167
DB11073	304.541
DB11074	-1
DB11075	-1
DB11077	-1
DB11079	287.312
DB11080	169.8731
DB11081	133.341
DB11085	110.1106
DB11087	-1
DB11089	422.577
DB11090	101.1032
DB11091	34.0147
DB11092	156.71
DB11093	498.432
DB11094	-1
DB11095	-1
DB11097	-1
DB11098	100.1151
DB11100	158.1154
DB11102	223.2252
DB11104	146.05
DB11105	-1
DB11107	188.176
DB11110	451.113
DB11112	-1
DB11113	-1
DB11114	-1
DB11117	184.2753
DB11118	-1
DB11120	-1
DB11121	156.61
DB11123	51.452
DB11124	-1
DB11125	412.637
DB11126	430.372
DB11127	128.97
DB11130	-1
DB11131	-1
DB11132	60.0843
DB11133	-1
DB11134	79.545
DB11135	78.96
DB11136	51.9961
DB11142	196.11
DB11145	145.158
DB11148	193.246
DB11150	233.39
DB11153	56.1056
DB11154	574.34
DB11155	315.58
DB11156	206.31
DB11157	226.231
DB11158	-1
DB11160	255.361
DB11164	324.45
DB11166	-1
DB11168	310.268
DB11171	489.93
DB11175	309.59
DB11181	275.348
DB11182	973.673
DB11185	308.3
DB11186	333.472
DB11189	172.423
DB11190	554.721
DB11191	1579.5818
DB11193	-1
DB11195	152.1458
DB11198	-1
DB11199	-1
DB11200	263.74
DB11201	276.376
DB11210	203.963
DB11217	272.2512
DB11219	254.373
DB11221	244.246
DB11228	-1
DB11230	-1
DB11231	536.888
DB11235	286.379
DB11237	-1
DB11238	-1
DB11239	342.151
DB11248	455.67
DB11251	-1
DB11254	194.2701
DB11256	459.4558
DB11268	138.1207
DB11273	563.699
DB11274	577.726
DB11275	577.726
DB11278	179.263
DB11281	509.967
DB11282	191.2695
DB11294	-1
DB11300	-1
DB11306	-1
DB11311	-1
DB11312	-1
DB11315	318.392
DB11323	182.175
DB11324	293.4012
DB11326	61.833
DB11327	252.31
DB11328	294.45
DB11330	-1
DB11332	2469.45
DB11338	-1
DB11342	101.96
DB11345	152.2334
DB11348	310.177
DB11358	-1
DB11359	124.139
DB11362	496.63
DB11363	482.6166
DB11364	244.27
DB11365	-1
DB11366	308.337
DB11367	365.4
DB11368	172.61
DB11371	332.484
DB11372	310.437
DB11373	293.406
DB11375	-1
DB11376	327.403
DB11377	1597.609
DB11380	302.35
DB11383	841.9785
DB11386	177.45
DB11387	119.378
DB11389	380.64
DB11390	362.766
DB11396	269.12
DB11397	220.976
DB11400	899.128
DB11401	1145.347
DB11404	359.3947
DB11405	900.116
DB11408	325.33
DB11410	299.348
DB11411	402.487
DB11412	278.328
DB11413	358.21
DB11416	777.05
DB11417	477.173
DB11419	415.58
DB11421	255.66
DB11423	590.798
DB11425	444.97
DB11426	362.361
DB11428	200.2795
DB11429	302.458
DB11430	670.881
DB11431	639.83
DB11432	765.038
DB11442	687.868
DB11443	395.382
DB11446	315.347
DB11447	199.27
DB11448	317.31
DB11450	334.379
DB11454	380.525
DB11455	327.279
DB11458	263.0365
DB11459	769.973
DB11461	284.72
DB11462	294.33
DB11463	335.33
DB11464	300.336
DB11466	385.85
DB11467	1664.89
DB11468	493.742
DB11470	734.032
DB11471	869.147
DB11473	257.437
DB11474	-1
DB11475	916.1001
DB11476	1349.506
DB11477	220.33
DB11478	322.401
DB11480	225.1583
DB11481	212.296
DB11485	523.55
DB11487	497.563
DB11490	311.381
DB11491	385.3641
DB11493	367.8641
DB11496	167.251
DB11502	306.45
DB11507	424.92
DB11510	1282.475
DB11511	399.398
DB11512	583.596
DB11518	296.249
DB11519	458.474
DB11520	527.524
DB11525	934.171
DB11526	498.65
DB11529	354.49
DB11537	410.95
DB11540	340.49
DB11541	301.386
DB11543	258.094
DB11544	751.011
DB11549	223.33
DB11552	165.1891
DB11554	1042.267
DB11555	286.31
DB11556	186.253
DB11560	404.28
DB11561	194.237
DB11563	55000.0
DB11567	-1
DB11568	-1
DB11569	146158.0
DB11571	-1
DB11572	-1
DB11573	192.46
DB11574	882.035
DB11575	766.903
DB11576	159.687
DB11577	422.389
DB11580	-1
DB11581	868.45
DB11582	563.62
DB11584	267.372
DB11586	748.286
DB11587	193.29
DB11588	28.01
DB11590	404.81
DB11591	463.622
DB11593	163.132
DB11594	334.567
DB11595	145000.0
DB11596	473.4393
DB11597	-1
DB11598	-1
DB11601	-1
DB11603	-1
DB11604	-1
DB11605	-1
DB11606	170000.0
DB11607	220000.0
DB11608	98000.0
DB11609	295.426
DB11611	615.48
DB11613	883.019
DB11614	415.97
DB11616	627.643
DB11617	811.878
DB11618	645.665
DB11619	308.4141
DB11621	-1
DB11622	402.531
DB11623	399.484
DB11624	-1
DB11625	288.036
DB11626	17724.0
DB11627	-1
DB11630	680.764
DB11631	-1
DB11632	413.17
DB11633	437.47
DB11634	-1
DB11635	-1
DB11636	328.452
DB11637	534.492
DB11638	284.352
DB11639	-1
DB11640	109.132
DB11641	816.944
DB11642	295.85
DB11644	308.116
DB11646	-1
DB11651	469.548
DB11652	480.532
DB11653	1025.182
DB11656	370.79
DB11657	-1
DB11660	507.624
DB11661	-1
DB11662	436.31
DB11664	284.2481
DB11668	-1
DB11669	871.93
DB11672	368.3799
DB11674	242.2699
DB11675	421.9
DB11678	278.29
DB11680	-1
DB11685	-1
DB11686	348.49
DB11688	222.63
DB11689	457.68
DB11691	570.646
DB11692	459.56
DB11693	1214.646
DB11694	488.54
DB11696	385.48
DB11697	472.589
DB11698	404.45
DB11699	284.3529
DB11703	465.517
DB11705	777.089
DB11707	-1
DB11708	326.4
DB11712	520.505
DB11713	947.1
DB11714	146300.0
DB11715	-1
DB11716	201.182
DB11717	438.23
DB11718	540.01
DB11720	899.02
DB11723	241.1
DB11726	320.84
DB11727	-1
DB11730	434.548
DB11731	-1
DB11732	377.367
DB11735	180.1559
DB11737	391.427
DB11738	180.251
DB11740	500.607
DB11742	469.6576
DB11744	237.06
DB11746	-1
DB11748	466.45
DB11750	410.907
DB11751	405.358
DB11752	-1
DB11753	697.778
DB11755	286.415
DB11756	-1
DB11757	384.436
DB11758	696.95
DB11760	380.359
DB11761	1145.04
DB11767	150000.0
DB11770	363.4943
DB11771	-1
DB11772	541.02
DB11774	318.304
DB11776	-1
DB11779	731.84
DB11780	162.273
DB11781	406.479
DB11783	405.4449
DB11785	305.374
DB11789	392.58
DB11792	531.67
DB11793	320.396
DB11795	433.431
DB11797	309.2699
DB11799	449.386
DB11800	454.863
DB11803	-1
DB11805	542.026
DB11808	869.821
DB11809	469.622
DB11811	415.79
DB11812	711.772
DB11817	371.42
DB11820	287.29
DB11823	237.73
DB11824	386.444
DB11826	-1
DB11827	436.89
DB11828	557.05
DB11830	396.454
DB11831	202.552
DB11832	443.551
DB11834	143.6
DB11835	1472.41
DB11840	-1
DB11841	376.416
DB11842	1046.1786
DB11844	402.49
DB11849	-1
DB11850	-1
DB11854	-1
DB11855	597.76
DB11856	-1
DB11857	-1
DB11858	496.66
DB11859	318.4935
DB11860	702.118
DB11862	-1
DB11866	145805.0
DB11868	170.212
DB11869	1214.646
DB11871	617.76
DB11876	217.225
DB11880	293.37
DB11884	-1
DB11886	560.475
DB11888	472.5325
DB11889	198.269
DB11891	508.56
DB11892	461.46
DB11894	502.59
DB11898	117.12
DB11901	477.44
DB11903	449.26
DB11904	562.601
DB11907	555.562
DB11912	479.557
DB11914	-1
DB11915	418.578
DB11918	557.417
DB11919	241.2486
DB11921	441.524
DB11930	-1
DB11935	496.46
DB11936	344.492
DB11937	189.1675
DB11942	443.313
DB11943	440.76
DB11944	225.248
DB11945	142.0
DB11948	242.274
DB11949	491.454
DB11950	426.578
DB11951	410.425
DB11952	416.87
DB11957	398.377
DB11959	-1
DB11960	424.67
DB11963	469.939
DB11964	366.44
DB11967	441.233
DB11972	-1
DB11973	491.39
DB11976	-1
DB11978	374.448
DB11979	631.6
DB11984	479.977
DB11986	560.65
DB11988	145000.0
DB11989	260.253
DB11992	398.43
DB11994	368.297
DB11995	649.65
DB11996	679.776
DB11998	349.137
DB11999	401.44
DB12001	506.606
DB12007	222.243
DB12010	580.4595
DB12013	457.615
DB12015	441.47
DB12020	376.335
DB12023	146054.0
DB12025	360.406
DB12026	868.94
DB12028	307.098
DB12034	-1
DB12035	487.509
DB12036	562.719
DB12037	910.53
DB12048	345.37
DB12051	560.62
DB12053	-1
DB12054	610.712
DB12056	-1
DB12057	285.387
DB12061	233.271
DB12062	618.8126
DB12070	572.561
DB12071	228.339
DB12073	431.83
DB12077	-1
DB12079	400.647
DB12080	373.449
DB12081	344.451
DB12082	395.4516
DB12083	401.25
DB12085	500.63
DB12086	332.419
DB12089	-1
DB12090	-1
DB12092	392.499
DB12093	355.434
DB12095	574.99
DB12097	338.34
DB12100	460.522
DB12102	-1
DB12104	-1
DB12105	173.256
DB12107	297.13
DB12108	460.542
DB12110	196.677
DB12111	198.65
DB12112	328.4883
DB12116	458.3717
DB12118	-1
DB12119	-1
DB12123	417.506
DB12124	434.452
DB12126	1060.2085
DB12127	594.65
DB12128	538.664
DB12129	334.39
DB12130	406.421
DB12131	350.462
DB12137	518.584
DB12140	456.425
DB12141	552.724
DB12142	-1
DB12146	451.49
DB12147	446.555
DB12148	444.659
DB12151	561.701
DB12152	-1
DB12153	488.324
DB12156	251.2419
DB12157	-1
DB12159	146896.9522
DB12160	223.31
DB12161	323.466
DB12163	429.513
DB12169	-1
DB12172	226.236
DB12174	434.496
DB12177	328.387
DB12182	-1
DB12184	359.474
DB12185	435.455
DB12189	-1
DB12190	285.316
DB12191	317.392
DB12192	284.39
DB12193	400.5509
DB12194	298.426
DB12200	369.424
DB12202	146641.0546
DB12205	-1
DB12208	-1
DB12212	509.6
DB12213	-1
DB12216	216.192
DB12221	340.4559
DB12222	518.57
DB12225	659.838
DB12228	566.523
DB12229	409.5
DB12230	373.457
DB12231	466.46
DB12232	858.3224
DB12240	149987.0
DB12243	174.203
DB12245	359.65
DB12246	-1
DB12248	227.73
DB12250	-1
DB12251	307.393
DB12257	195.084
DB12258	-1
DB12259	427.545
DB12261	-1
DB12264	379.464
DB12265	279.31
DB12266	-1
DB12267	584.1
DB12268	377.453
DB12271	428.31
DB12273	313.83
DB12274	-1
DB12277	-1
DB12278	367.4813
DB12279	473.6
DB12281	76000.0
DB12285	409.41
DB12286	280.291
DB12289	474.561
DB12290	416.3781
DB12293	253.345
DB12296	-1
DB12301	425.749
DB12305	292.2
DB12307	632.6538
DB12308	318.501
DB12313	356.5017
DB12314	288.18
DB12317	-1
DB12319	424.083
DB12321	440.54
DB12323	530.515
DB12327	432.469
DB12328	196.202
DB12329	558.563
DB12331	-1
DB12332	323.371
DB12334	853.915
DB12335	-1
DB12338	215.63
DB12339	438.463
DB12340	974.613
DB12341	418.512
DB12342	-1
DB12343	414.45
DB12344	-1
DB12352	815.71
DB12361	409.91
DB12363	-1
DB12364	451.91
DB12366	72562.0
DB12371	516.605
DB12374	-1
DB12376	433.512
DB12377	348.37
DB12379	262.268
DB12381	552.5309
DB12382	413.45
DB12385	364.357
DB12386	-1
DB12391	543.72
DB12395	313.3908
DB12396	-1
DB12399	361.39
DB12401	420.322
DB12406	280.328
DB12407	835.169
DB12409	-1
DB12412	489.37
DB12413	-1
DB12416	525.081
DB12417	383.456
DB12418	183.185
DB12422	177.28
DB12425	662.982
DB12427	628.636
DB12431	-1
DB12436	432.451
DB12442	616.7455
DB12445	331.28
DB12447	360.385
DB12450	212.1993
DB12455	556.66
DB12456	-1
DB12458	114.1026
DB12459	433.508
DB12461	389.334
DB12465	395.434
DB12470	227.195
DB12472	236.315
DB12473	284.35
DB12474	284.443
DB12478	298.346
DB12480	456.711
DB12482	450.55
DB12483	480.529
DB12487	-1
DB12489	-1
DB12492	430.5851
DB12498	-1
DB12499	402.531
DB12500	524.678
DB12515	363.373
DB12518	347.24
DB12520	-1
DB12523	432.503
DB12525	-1
DB12526	740.25
DB12530	-1
DB12531	265.273
DB12532	467.654
DB12534	-1
DB12537	144.177
DB12539	226.342
DB12543	370.449
DB12545	295.338
DB12548	592.76
DB12549	367.409
DB12551	204.229
DB12553	412.43
DB12554	429.557
DB12555	437.245
DB12560	-1
DB12565	397.431
DB12568	-1
DB12569	416.522
DB12576	351.443
DB12577	396.332
DB12578	-1
DB12579	372.343
DB12582	285.3377
DB12584	-1
DB12585	373.428
DB12589	-1
DB12590	376.43
DB12593	288.303
DB12596	334.368
DB12598	347.378
DB12604	447.5264
DB12609	-1
DB12610	274.192
DB12612	404.47
DB12615	592.691
DB12617	259.216
DB12624	550.92
DB12625	401.43
DB12629	510.066
DB12637	449.635
DB12638	512.368
DB12645	421.497
DB12647	382.5787
DB12649	487.4
DB12651	491.672
DB12656	-1
DB12661	387.484
DB12662	422.477
DB12667	180.27
DB12670	356.47
DB12671	499.648
DB12677	701.994
DB12681	358.54
DB12683	-1
DB12687	410.522
DB12688	63500.0
DB12692	387.529
DB12693	477.57
DB12695	163.239
DB12697	182.08
DB12698	-1
DB12699	-1
DB12701	-1
DB12702	504.65
DB12704	425.39
DB12708	465.56
DB12710	339.5
DB12712	272.392
DB12713	424.94
DB12718	-1
DB12725	455.603
DB12726	-1
DB12730	785.1
DB12731	391.515
DB12733	265.291
DB12734	-1
DB12736	214.181
DB12742	447.51
DB12747	-1
DB12749	190.2384
DB12752	363.461
DB12753	-1
DB12766	261.71
DB12768	-1
DB12769	443.4531
DB12770	431.55
DB12771	154.1632
DB12773	-1
DB12775	-1
DB12776	472.501
DB12779	271.3111
DB12781	395.43
DB12783	257.246
DB12787	302.458
DB12789	354.487
DB12791	346.3364
DB12797	-1
DB12799	584.72
DB12803	248.15
DB12806	641.3
DB12807	-1
DB12808	459.586
DB12814	-1
DB12815	-1
DB12820	-1
DB12821	238.028
DB12823	460.328
DB12825	507.73
DB12826	-1
DB12829	236.29
DB12831	321.377
DB12832	646.65
DB12833	383.496
DB12834	185.183
DB12836	491.61
DB12839	318.414
DB12842	-1
DB12843	576.727
DB12844	-1
DB12845	-1
DB12846	389.412
DB12849	-1
DB12855	229.25
DB12864	398.33
DB12865	1048.26
DB12866	455.481
DB12867	381.451
DB12870	222.3
DB12872	20000000.0
DB12873	146.142
DB12874	560.67
DB12877	426.564
DB12881	147.1739
DB12883	220.272
DB12884	359.474
DB12887	572.75
DB12890	267.328
DB12891	-1
DB12893	-1
DB12901	371.107
DB12902	323.58
DB12909	-1
DB12912	284.34
DB12916	307.966
DB12917	-1
DB12920	562.7063
DB12921	334.78
DB12923	484.637
DB12924	363.417
DB12926	357.414
DB12927	375.385
DB12930	363.505
DB12935	522.595
DB12939	495.445
DB12941	398.85
DB12942	344.3124
DB12943	-1
DB12944	126.11
DB12945	190.21
DB12947	246.1924
DB12948	169.136
DB12950	-1
DB12951	187.239
DB12952	372.461
DB12954	302.29
DB12958	285.41
DB12960	559.678
DB12961	336.4657
DB12965	107.8682
DB12967	184.2024
DB12975	518.06
DB12976	-1
DB12978	417.82
DB12987	325.39
DB12989	315.2859
DB12991	387.529
DB12996	624.5871
DB13001	316.42
DB13003	530.665
DB13005	553.5868
DB13007	152000.0
DB13014	504.4432
DB13017	-1
DB13025	328.427
DB13026	219.63
DB13027	272.256
DB13028	350.39
DB13029	422.444
DB13036	416.47
DB13037	-1
DB13041	1001.286
DB13042	459.56
DB13044	518.5544
DB13045	-1
DB13046	363.65
DB13050	624.874
DB13058	98.09
DB13061	476.862
DB13064	215.3
DB13066	308.77
DB13068	1202.635
DB13069	272.69
DB13070	522.27
DB13071	197.131
DB13073	-1
DB13074	474.565
DB13075	648.9992
DB13076	89.9072
DB13077	308.313
DB13082	246.31
DB13083	377.51
DB13084	368.47
DB13089	470.694
DB13091	467.6434
DB13092	476.87
DB13097	428.701
DB13099	143.23
DB13104	547.41
DB13105	350.455
DB13108	177.2429
DB13114	293.41
DB13119	371.368
DB13124	742.6752
DB13125	591.54
DB13127	-1
DB13128	-1
DB13129	342.479
DB13132	282.336
DB13133	20000000.0
DB13135	559.61
DB13136	240.233
DB13139	239.3107
DB13140	-1
DB13141	616.311
DB13142	592.513
DB13143	286.371
DB13144	-1
DB13145	303.181
DB13146	132.125
DB13147	48000.0
DB13148	59000.0
DB13149	75123.0
DB13150	-1
DB13151	-1
DB13152	46548.2
DB13154	128.556
DB13155	340.284
DB13156	1115.249
DB13157	330.41
DB13158	408.89
DB13160	261.365
DB13161	-1
DB13164	486.59
DB13165	323.39
DB13166	429.55
DB13167	226.66
DB13168	-1
DB13169	274.3978
DB13170	1681.89
DB13172	-1
DB13173	59.0
DB13174	284.2204
DB13177	338.3093
DB13178	180.1559
DB13179	813.9684
DB13180	196.1553
DB13182	254.241
DB13183	739.607
DB13185	414.586
DB13189	-1
DB13191	211.1131
DB13192	480000.0
DB13193	-1
DB13194	-1
DB13195	-1
DB13196	-1
DB13197	-1
DB13198	-1
DB13199	-1
DB13200	39000.0
DB13201	-1
DB13202	298.4
DB13203	385.468
DB13204	210.229
DB13205	502.25
DB13206	209.289
DB13207	321.334
DB13208	372.461
DB13209	1461.98
DB13210	90.442
DB13211	207.233
DB13212	354.38
DB13213	409.59
DB13214	254.3
DB13215	794.03
DB13216	245.326
DB13217	329.8
DB13218	152.149
DB13219	257.333
DB13220	186.932
DB13221	184.239
DB13222	238.084
DB13223	390.451
DB13224	169.224
DB13225	295.386
DB13226	173.212
DB13227	478.585
DB13228	239.26
DB13229	303.156
DB13230	316.441
DB13231	218.218
DB13232	438.473
DB13233	255.74
DB13234	337.416
DB13235	59.82
DB13236	895.2
DB13237	365.34
DB13238	115.22
DB13239	488.24
DB13240	548.673
DB13241	-1
DB13242	469.391
DB13243	260.267
DB13244	151.1626
DB13245	240.433
DB13246	304.437
DB13247	269.389
DB13248	403.43
DB13249	100.387
DB13250	199.69
DB13251	153.1784
DB13252	333.49
DB13253	226.232
DB13254	306.472
DB13255	269.166
DB13256	343.87
DB13257	151.908
DB13258	427.28
DB13259	64.514
DB13260	-1
DB13261	873.68
DB13262	169.224
DB13263	-1
DB13264	937.03
DB13265	592.686
DB13266	462.5
DB13267	286.33
DB13268	275.0903
DB13269	177.02
DB13270	451.521
DB13271	-1
DB13272	253.354
DB13273	354.47
DB13274	463.576
DB13275	256.69
DB13276	423.513
DB13277	518.089
DB13278	223.272
DB13279	361.438
DB13280	330.225
DB13281	-1
DB13282	304.541
DB13283	278.33
DB13284	275.34
DB13285	163.264
DB13286	326.396
DB13287	-1
DB13288	280.412
DB13289	251.305
DB13290	498.785
DB13291	258.7
DB13292	293.43
DB13293	-1
DB13294	295.255
DB13295	-1
DB13296	312.3663
DB13297	191.23
DB13298	-1
DB13299	-1
DB13300	351.42
DB13302	-1
DB13303	405.451
DB13304	231.255
DB13305	253.389
DB13306	228.07
DB13307	530.658
DB13308	372.81
DB13309	309.453
DB13310	457.614
DB13311	310.346
DB13312	452.551
DB13313	211.217
DB13314	219.284
DB13315	170.252
DB13316	307.3847
DB13317	285.274
DB13318	371.433
DB13319	267.241
DB13320	264.3
DB13321	222.0
DB13322	619.973
DB13323	131.388
DB13324	288.772
DB13325	336.28
DB13326	259.74
DB13327	376.416
DB13328	254.76
DB13329	198.3034
DB13330	313.33
DB13331	167.208
DB13332	230.304
DB13333	324.332
DB13334	494.51
DB13335	308.762
DB13336	194.184
DB13337	364.42
DB13338	751.927
DB13339	262.302
DB13340	337.57
DB13341	204.229
DB13342	392.452
DB13343	168.17
DB13344	252.06
DB13345	611.743
DB13346	223.272
DB13347	340.378
DB13348	294.51
DB13349	307.397
DB13350	246.23
DB13351	323.436
DB13352	89.1362
DB13353	362.94
DB13354	179.219
DB13355	388.416
DB13356	244.37
DB13357	181.191
DB13358	262.356
DB13359	-1
DB13360	323.45
DB13361	253.389
DB13362	206.245
DB13363	173.168
DB13364	320.392
DB13365	-1
DB13366	36.461
DB13367	395.88
DB13368	353.506
DB13369	354.469
DB13370	223.07
DB13371	288.35
DB13372	-1
DB13373	-1
DB13374	354.45
DB13375	-1
DB13376	99.089
DB13377	224.26
DB13378	153.181
DB13379	435.12
DB13380	327.424
DB13381	367.047
DB13382	346.92
DB13383	311.889
DB13384	291.438
DB13385	-1
DB13386	302.414
DB13387	633.506
DB13388	339.7
DB13389	420.973
DB13391	150.221
DB13392	750.65
DB13393	480.649
DB13394	181.191
DB13395	354.494
DB13396	367.405
DB13397	361.489
DB13398	313.397
DB13399	340.471
DB13400	170.172
DB13401	794.976
DB13402	282.5
DB13403	379.504
DB13404	380.17
DB13405	382.87
DB13406	271.34
DB13407	308.341
DB13408	222.197
DB13409	828.006
DB13410	247.08
DB13411	418.97
DB13412	340.376
DB13413	288.391
DB13414	214.268
DB13415	138.174
DB13416	702.89
DB13417	222.248
DB13418	326.436
DB13419	294.351
DB13420	299.46
DB13421	256.258
DB13422	600.54
DB13423	106.866
DB13424	354.486
DB13425	346.381
DB13427	197.9682
DB13428	662.004
DB13429	209.68
DB13430	381.89
DB13431	334.416
DB13432	312.75
DB13433	469.36
DB13434	455.4
DB13435	269.308
DB13436	305.418
DB13437	270.757
DB13438	217.3498
DB13439	279.427
DB13441	556.531
DB13442	159.2
DB13443	266.341
DB13444	643.942
DB13445	271.404
DB13446	-1
DB13447	-1
DB13448	405.57
DB13449	238.247
DB13451	447.33
DB13452	283.3268
DB13453	131.293
DB13454	495.535
DB13455	179.219
DB13456	813.979
DB13457	273.299
DB13458	341.407
DB13459	291.391
DB13460	377.82
DB13461	453.49
DB13462	256.368
DB13463	319.404
DB13464	1042.2
DB13465	259.265
DB13466	333.475
DB13467	985.127
DB13468	321.464
DB13469	210.192
DB13470	584.669
DB13471	476.573
DB13472	364.441
DB13473	403.82
DB13474	275.43
DB13475	264.197
DB13476	295.47
DB13477	-1
DB13478	233.355
DB13479	280.415
DB13480	-1
DB13481	320.75
DB13482	323.392
DB13483	263.31
DB13484	352.518
DB13485	294.33
DB13486	56.303
DB13487	516.562
DB13488	289.463
DB13489	280.415
DB13490	652.602
DB13491	392.467
DB13492	-1
DB13493	186.251
DB13494	227.26
DB13495	275.195
DB13496	284.447
DB13497	306.469
DB13499	532.54
DB13500	483.672
DB13501	282.299
DB13502	293.454
DB13503	-1
DB13504	397.42
DB13505	282.45
DB13506	454.5
DB13507	340.442
DB13508	292.2
DB13509	282.119
DB13510	307.39
DB13511	373.88
DB13512	399.22
DB13513	344.828
DB13514	255.2686
DB13515	309.453
DB13516	347.68
DB13517	1031.186
DB13518	418.2275
DB13519	544.286
DB13520	403.526
DB13521	-1
DB13522	198.226
DB13523	383.46
DB13524	230.311
DB13525	-1
DB13526	136.147
DB13527	844.45
DB13528	362.89
DB13529	190.174
DB13530	262.353
DB13531	302.377
DB13532	379.87
DB13533	288.431
DB13534	424.88
DB13535	-1
DB13536	302.95
DB13537	920.999
DB13538	286.283
DB13539	1287.925
DB13540	569.6031
DB13541	264.285
DB13542	354.469
